Mois,heures,Nature,type,UsagesGroupe,UsageDetail,WeekDay,Conso
9,24,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
9,24,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
9,24,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
9,24,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.000877374
9,24,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.000256511
9,24,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
9,24,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
9,24,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,1.91e-05
9,24,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
9,24,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000588091
9,24,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000589847
9,24,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,2.01e-05
9,24,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
9,24,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,1.8e-05
9,24,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,5.6999999999999996e-05
9,24,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
9,24,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.001304059
10,1,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.00041761300000000006
10,1,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,2.8199999999999998e-05
10,1,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000957442
10,1,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000876701
10,1,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,3.0299999999999998e-05
10,1,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,2.68e-05
10,1,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,8.09e-05
10,1,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
10,1,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.0013157520000000001
10,2,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.000422034
10,2,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,2.8499999999999998e-05
10,2,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0009675780000000001
10,2,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000884563
10,2,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,3.06e-05
10,2,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,2.7000000000000002e-05
10,2,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,8.159999999999999e-05
10,2,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
10,2,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.001326765
10,3,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.00042619800000000003
10,3,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,2.8699999999999996e-05
10,3,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000977124
10,3,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000891966
10,3,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,3.0799999999999996e-05
10,3,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,2.7300000000000003e-05
10,3,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,8.23e-05
10,3,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
10,3,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
10,4,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
10,4,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,4,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,4,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,4,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,4,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,4,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,4,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
10,4,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
