construction_year_class;heating_system;living_area_class;residential_type;occupancy_status;heating_fuel;energy_class;IPONDL;energy_consumption;surface
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;low rent housing;other;C;902;123.42762580910156;49.53456450365714
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;low rent housing;other;D;3080;190.79585366769948;49.53456450365713
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;low rent housing;other;E;4766;276.10106354539056;49.53456450365713
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;low rent housing;other;F;3457;385.93701313025264;49.53456450365714
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;low rent housing;other;G;2557;576.5899486584751;49.53456450365714
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;owner;other;A;10;28.442675741675696;49.534564503657144
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;owner;other;B;47;69.05955789888877;49.53456450365713
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;owner;other;C;107;119.99482902960251;49.534564503657144
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;owner;other;D;438;191.9935014378747;49.53456450365714
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;owner;other;E;882;277.85823695782955;49.53456450365714
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;owner;other;F;782;384.7213024142965;49.534564503657144
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;owner;other;G;467;570.2333768118705;49.53456450365714
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;renter;other;A;46;27.72719634996935;49.53456450365714
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;renter;other;B;41;67.33848922778297;49.534564503657144
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;renter;other;C;294;124.68132926835533;49.53456450365713
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;renter;other;D;1074;193.20533157228485;49.53456450365714
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;renter;other;E;1699;278.0342609933205;49.534564503657144
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;renter;other;F;1515;388.6948434009432;49.534564503657144
[1919, 1945];Chauffage urbain;De 40 à 60 m²;apartment;renter;other;G;943;582.3789761408242;49.53456450365714
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;free accomodation;other;D;1;182.34116630480756;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;free accomodation;other;E;1;287.8634011326516;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;free accomodation;other;F;6;417.9803473218722;52.23403589475645
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;free accomodation;other;G;3;886.5799509358018;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;low rent housing;other;C;5;115.65597325354813;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;low rent housing;other;E;25;301.4564747995258;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;low rent housing;other;F;22;403.89504873781624;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;low rent housing;other;G;10;652.1684995981523;52.23403589475644
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;owner;other;C;1;149.14923048337835;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;owner;other;D;14;204.01773924201856;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;owner;other;E;11;285.95032380056006;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;owner;other;F;10;395.19856229217487;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;owner;other;G;13;539.0599064508426;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;renter;other;B;3;67.86717619713309;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;renter;other;D;3;200.28164261846732;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;renter;other;E;41;281.4402895078577;52.23403589475645
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;renter;other;F;25;392.35901595067514;52.234035894756445
[1919, 1945];Chauffage urbain;De 40 à 60 m²;house;renter;other;G;11;535.3495874065384;52.234035894756445
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;free accomodation;other;A;1;32.57544644570605;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;free accomodation;other;B;8;63.7609877676048;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;free accomodation;other;C;34;130.1583820303729;68.79263436020793
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;free accomodation;other;D;111;188.8151062993113;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;free accomodation;other;E;118;293.6015803675042;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;free accomodation;other;F;98;385.71615325975125;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;free accomodation;other;G;68;497.43720785682024;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;low rent housing;other;A;142;27.709091586808118;68.7926343602079
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;low rent housing;other;B;166;74.77504503966195;68.7926343602079
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;low rent housing;other;C;1207;129.85045328483213;68.7926343602079
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;low rent housing;other;D;2482;190.32083191920728;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;low rent housing;other;E;2792;275.9241374464575;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;low rent housing;other;F;1823;380.48496484394053;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;low rent housing;other;G;1083;539.9072959723454;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;owner;other;A;52;35.96026717470017;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;owner;other;B;80;69.69816617556654;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;owner;other;C;349;128.5116529161129;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;owner;other;D;785;188.90784713872316;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;owner;other;E;662;273.5307681013375;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;owner;other;F;519;377.638624999976;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;owner;other;G;343;520.5050764516541;68.79263436020793
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;renter;other;A;36;29.122770285757788;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;renter;other;B;70;74.14770648868496;68.7926343602079
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;renter;other;C;379;123.26803363613094;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;renter;other;D;770;191.0278710720926;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;renter;other;E;796;274.93642488491474;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;renter;other;F;606;380.94940973201835;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;apartment;renter;other;G;243;536.6043130223578;68.79263436020791
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;free accomodation;other;D;1;152.359337221632;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;free accomodation;other;E;3;305.4126568298631;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;free accomodation;other;F;2;401.7315102476189;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;low rent housing;other;A;3;41.58195525575995;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;low rent housing;other;C;5;146.9966890144832;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;low rent housing;other;D;6;204.28239904421682;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;low rent housing;other;E;27;292.082790965498;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;low rent housing;other;F;9;373.7436542431432;71.68464342159315
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;low rent housing;other;G;9;525.2681571734506;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;owner;other;B;2;54.98482817086357;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;owner;other;C;1;100.91529577402892;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;owner;other;D;22;197.4539111739596;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;owner;other;E;52;274.8187268214976;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;owner;other;F;22;383.00883575681377;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;owner;other;G;11;568.2189524752038;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;renter;other;C;5;112.20552382526532;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;renter;other;D;15;174.56674485863775;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;renter;other;E;18;274.92521834610244;71.68464342159315
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;renter;other;F;9;380.6955511773926;71.68464342159314
[1919, 1945];Chauffage urbain;De 60 à 80 m²;house;renter;other;G;4;465.90092477094396;71.68464342159314
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;free accomodation;other;A;7;41.05824146441178;87.94258239502751
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;free accomodation;other;B;8;77.84524941739379;87.94258239502751
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;free accomodation;other;C;20;124.19419067287765;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;free accomodation;other;D;43;184.11786980547544;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;free accomodation;other;E;66;275.9901084235183;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;free accomodation;other;F;26;378.16797738546757;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;free accomodation;other;G;22;497.7487019030695;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;low rent housing;other;A;65;26.078353463066964;87.94258239502751
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;low rent housing;other;B;84;73.18600851236349;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;low rent housing;other;C;393;130.44187036873228;87.94258239502751
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;low rent housing;other;D;936;190.73961311657715;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;low rent housing;other;E;1106;276.4268875978119;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;low rent housing;other;F;648;384.532758886457;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;low rent housing;other;G;452;543.6020392423152;87.94258239502749
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;owner;other;A;36;33.547449179776635;87.94258239502749
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;owner;other;B;46;73.51914082807468;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;owner;other;C;205;127.12554152760346;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;owner;other;D;575;190.85089401210166;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;owner;other;E;485;278.10791195962264;87.94258239502751
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;owner;other;F;410;373.389267933496;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;owner;other;G;222;505.8804818175197;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;renter;other;A;22;35.16210834052949;87.94258239502751
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;renter;other;B;14;78.54792161123717;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;renter;other;C;149;123.66611660006964;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;renter;other;D;275;188.9793318174566;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;renter;other;E;326;278.74016735773546;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;renter;other;F;261;382.4904224382256;87.94258239502749
[1919, 1945];Chauffage urbain;De 80 à 100 m²;apartment;renter;other;G;150;523.4680941153781;87.9425823950275
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;free accomodation;other;G;2;451.321309820856;90.37637039547506
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;low rent housing;other;E;2;306.23879218094817;90.37637039547506
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;low rent housing;other;F;13;406.5633818150926;90.37637039547508
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;low rent housing;other;G;9;513.5488241721524;90.37637039547505
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;owner;other;A;1;46.55775356074965;90.37637039547506
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;owner;other;B;6;80.8266382289061;90.37637039547506
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;owner;other;C;6;142.70366386571516;90.37637039547506
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;owner;other;D;54;194.08168265745397;90.37637039547506
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;owner;other;E;36;285.32751722871114;90.37637039547506
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;owner;other;F;12;367.57449570736344;90.37637039547506
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;owner;other;G;33;555.3737586586714;90.37637039547506
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;renter;other;C;1;95.94597859871352;90.37637039547506
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;renter;other;D;20;198.8484574768016;90.37637039547505
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;renter;other;E;12;286.90345232873995;90.37637039547505
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;renter;other;F;11;367.2486989915808;90.37637039547508
[1919, 1945];Chauffage urbain;De 80 à 100 m²;house;renter;other;G;14;549.2913506037241;90.37637039547506
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;free accomodation;other;B;9;58.83532829523652;22.60934645611747
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;free accomodation;other;C;23;114.8566514343981;22.60934645611747
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;free accomodation;other;D;97;195.87745833932655;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;free accomodation;other;E;162;272.38614925497257;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;free accomodation;other;F;104;391.1985689971089;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;free accomodation;other;G;109;629.8564455119473;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;low rent housing;other;A;20;22.91855133975378;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;low rent housing;other;B;2;68.43210306478116;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;low rent housing;other;C;174;116.06763376983668;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;low rent housing;other;D;517;186.5388236456438;22.609346456117464
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;low rent housing;other;E;871;273.80222997376217;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;low rent housing;other;F;836;397.17009508329795;22.609346456117464
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;low rent housing;other;G;398;539.3658442583225;22.609346456117464
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;owner;other;B;9;62.370289965084154;22.609346456117464
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;owner;other;C;44;120.15264556698779;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;owner;other;D;183;192.21518120877536;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;owner;other;E;288;279.23800887930963;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;owner;other;F;195;388.2289318224252;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;owner;other;G;96;610.7301602598409;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;renter;other;A;9;35.0959054013629;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;renter;other;B;92;68.15920279562023;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;renter;other;C;348;124.65313807829975;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;renter;other;D;952;192.7023145248774;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;renter;other;E;2177;274.39459255450095;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;renter;other;F;1607;387.662095587384;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;apartment;renter;other;G;1078;627.3970508893434;22.609346456117468
[1919, 1945];Chauffage urbain;Moins de 30 m²;house;free accomodation;other;E;1;314.0891525491476;24.46388471459012
[1919, 1945];Chauffage urbain;Moins de 30 m²;house;free accomodation;other;F;1;357.3521687335409;24.46388471459012
